stem,label
keluhan berjalan dina pekerjaan punya kabupaten bangkalan manual kantor langsung keluhan dina membutuhkan relatif mempros keluhan masyarakat dibangunlah aplikasi keluhan berbasi android memudahkan masyarakat keluhan onlin dina pekerjaan punya kabupaten bangkalan penelitian metod rapid applic develop rad metod pengembangan perangkat lunak menekankan siklu pembangunan pendek singkat cepat berdasarkan 10 data evalu hasil nilai ratarata 8583 nilai desain tampilan 8178 aplikasi mencapai tujuan diharapkan,rpl
hadist diperhitungkan islam hadist sumber hukum keduasetelah al quran beredar hadist palsu yag notaben menimbulkanpemahmanpemahaman sesuai ajaran islam penelitian mencoba untukmengotimisasi penilaian keabsahan hadist mengimplementasikan kaidah kaidah terdapatdalam ulumul al hadist dikombinasikan metod pengklasifisian naiv bayessistem inidiharapkan refernsi menel keabashan hadist layak tidaknya dijadikanhujjah masuk penelitian mendalam sistem jugamengkomparasikan hasil klasifikasi dihasilkan sistem hasil klasifikasi,rpl
cmf center midfild pemain pemain sepak bola bertuga mendominasi permainan dilapangan lawan mudah membangun serangan berdasarkan hasil wawancara pelatih sekolah sepak bola gale center midfild kemampuan kemampuan mengumpan pass kemampuan menendang shoot stamina control menggir bola dribl penilaian periodik kemampuan pemain permasalahan pelatih sistem penilaian manual data tersimpan berdasarkan permasalahan membantu pelatih menentukan posisi pemain dibutuhkan sistem pendukung keputusan rekomendasi pemain bertahan sistem menerapkan metod profil match rekomendasi pelatih terapkan permainan tim hasil penelitian metod profil match memiliki tingkat kecocokan mencapai 77 didapatkan hasil pencocokan perhitungan sistem sudut pandang pelatih,komputasi
collabor filter cf model rekomendasi menghitung kemiripan pengguna item model mengasumsikan orang menyukai halhal cenderung samasama menyukai halhal rekomendasi dihasilkan bervariasi cf memiliki utama sparsiti scalabl mengatasi sparsiti pengisian matrik rate kosong perhitungan item similar item attribut similar menyelesaikan scalabl menerapkan fuzzi cmean cluster prose perhitungan mengolah item benarbenar cluster implementasi sistem permasalahan sparsiti diselesaikan perhitungan gabungan similarita item similar item attribut similar tingkat kepadatan 504 100 scalabl diselesaikan penerapan fuzzi cmean cluster komputasi cepat 2574 berdasarkan nilai evaluasi f1score cf cluster menghasilkan nilai evaluasi tertinggi 5434 model cf tradision menghasilkan nilai evaluasi tertinggi 2307 penelitian model cf cluster menghasilkan rekomendasi model cf tradision,komputasi
virtual realiti pemunculan gambargambar dimensi tek suara bangkitkan komput nyata persi kedalam bentuk virtual android virtual realiti diberbagai bidang salah satunya bidang pendidikan bidang pendidikan teknolog virtual realiti media pembelajaran menarik kreatif inovatif tujuan peneelitian mengembangkan aplikasi media pembelajaran sistem pernapasan manusia berbasi virtual realiti tujuan pengembangan aplikasi mudah prose belajar mengajar media pembelajaran menggunkan gambargambar patung organ sistem pernapasan manusia dimiliki sekolahan mt miftahul ulum organ dipatung lengkap mekanism jeni sistem pernapasan manusia perkenalkan siswa bersifat aplikasi memiliki fitur zoom simulasi kerja sistem pernapasan manusia mekanism pembentukan sistem aplikasi virtual realiti media pembelajaran sistem pernapasan manusia sesuai materi prose belajar mengajar diharapkan mt miftahul ulum berdasarkan indik user experi nilai ratarata 89,komputasi
meningkatnya kendaraan kendaraan roda kotakota menimbulkan permasalahan linta terkecuali jalan tol prose transaksi cepat gerbang masuk jalan tol mengurangi antrian kemacetan linta dibutuhkan aplikasi pengolahan citra pengenalan karakt plat nomor kendaraan penelitian pembuatan aplikasi pengenalan karakt plat nomor citra kendaraan prose deteksi lokasi plat background substract prose segmentasi karakt prose pengenalan karakt nomor plat areabas featur extract data penelitian 50 citra kendaraan masingmas memiliki 3 jarak 50 cuma 75 cuma 100 cuma hasil uji coba penelilian tingkat akurasi terbaik skenario 1 jarak 50 cuma akurasi deteksi letak plat nomor 94 akurasi segmentasi karakt terbaik 8958 8259 akurasi pengenalan karakt,komputasi
virtual realiti vr teknolog simulasi dunia nyata persi bentuk virtual android teknolog virtual realiti menampilkan obyek 3d suara tek virtual realiti diberbagai bidang salah satunya bidang pendidikan bidang pendidikan teknolog virtual realiti media pembelajaran menarik kreatif inovatif teknolog virtual realiti vr pembelajaran anatomi tubuh manusia aplikasi fitur zoom simulasi kerja ginjal mekanism pembentukan urin indik user experi nilai 81 indik mgbl nilai 74 indik evalu heurist nilai 83 berdasarkan hasil indik disimpulkan aplikasi mudah prose belajar mengajar,rpl
permainan salah media hiburan dimainkan kalangan anakanak dewasa permainan onlin permainan onlin jeni permainan diminati alasan permainan onlin dikembangkan penelitian permainan onlin dikembangkan mengimplementasikan algoritma maze gener terbaik penyimpanan cloud pembuatan permainan maze algoritma dibandingkan binari tree aldousbrod huntandkil grow tree wilson algoritma pilihan terbaik diterapkan menghasilkan lintasan maze penyimpanan cloud menyimpan akun player score result game permainan webgl pembuatan objek berbasi web hasil pengujian perbandingan maze algoritma tercepat maze algoritma binari tree ratarata 513 milisecond ukuran maze 30x30 pengujian efisiensi penyimpanan penyimpanan cloud efisien dibandingkan penyimpanan lokal ratarata 2120 milisecond,rpl
mojokerto salah kabupaten jawa timur memiliki kebudayaan tradisi sejarah wisata menarik keanekaragaman berpotensi menjadikan mojokerto ramai dikunjungi wisatawan singkat banyaknya destinasi wisata dikunjungi wisatawan menjadwalkan perjalanan wisatanya seefektif mengimplemetasikan travel salesman problem algoritma greedi aplikasi informasi pengguna rute optimum lokasi wisata pengguna menentukan jalur mengatasi efesiensi algoritma greedi dipilih travel salesman porblem algoritma solusi terbaik permasalahan optimasi pemrosesan cepat rute optimum sistem informasi deskripsi destinasi wisata tempata makan penginapan dibutuhkan wisatawan hasil implementasi sistem informasi geografi algoritma greedi didapatkan performa dimana akurasi ketepatan rekomendasi rute sesuai rekomendasi dina pariwisata pemroresan algoritma greedi singkat kisaran 1 detik sistem membantu wisatawan informasi destinasi wisata menunjukan rekomendasi rute optimum pengujian respon user nilai 798,rpl
batik kerajinan warisan budaya indonesia diakui unesco 2009 batik daya tarik pemb peminatnya meningkat bermunculan toko memproduksi memperju belikan batik hasil produksinya banyaknya toko mengunakan sistem digit prose bisni toko batik prose transaksi entri laporan penjualan sederhana menyita pegawai pemilik toko pemilik toko pemerkirakan penyediaan batik kedepan hasil entri data laporan masuk sederhana aplikasi membantu menangani prose bisni toko batik prediksi batik terjual prose peramalan aplikasi dibangun dibangun dirancang berbasi mobil implementasi metod jaringan saraf tiruan algoritma backpropag jaringan saraf tiruan algoritma backpropag memprediksi batik terjual 1 2 kedepan hasil implementasi metod jaringan saraf tiruan algoritma backpropag memprediksi permintaan batik paramet learn rate 03 max iterasi 1000 max error 0008363 menghasilkan nilai ratarata akurasi 5094 nilai mse terkecil 272,komputasi
sistem rekomendasi sistem tujuan rekomendasi item user salah model pendekatan sistem rekomendasi collabor filter cf pendekatan itembas model hasil rekomendasi itembas cf memanfaatkan atribut item perhitungan rekomendasinya penerapan atribut item tahap permodelan tahap permodelan tahap permodelan menghasilkan kualita rekomendasi signifikan tahap permodelan candid rekomendasi tahap reorder tahap candid rekomendasi pendekatan collabor filter re order contentbasedatau nave bay penelitian penerapan candid rekomendasi collabor filter re order naiv bay data tag menghasikan rekomendasi penelitian penuli mencoba menerapkan tahap permodelan candid rank collabor filter reorder nave bay studi movi atribut genr data explicit 2 dimensi hasil percobaan nilai kenaikan nilai akurasi dihasilkan metod evaluasi ndcg 4094486kata kunci sistem rekomendasi itembas collabor filter naiv bay ndcg probabilist rank,komputasi
menu daftar makanan dilengkapi harga masingmas disediakan ditampilkan menarik pelanggan nilai makanan ditawarkan pemesanan menu makanan terkadang mengalami kendala kurangnya pelayanan prose pemesanan kondisi restoran ramai permasalahan dihadapi pelanggan terkadang mala daftar menu telalu pelanggan memesan menu pelanggan dipesan sulitnya karyawan mencatat menu pesanan pelanggan pesanan pelanggan kondisi restoran ramai dibutuhkan sistem restoran menangani permasalahan berkaitan prose pemesanan rekomendasi pemilihan menu makanan hasil implementasi metod singular valu decomposit rekomendasi menu makanan menghasilkan nilai akurasi hasil perhitungan f1score 1666 berdasarkan pengujian data reduksi masingmas matrik,komputasi
demam berdarah penyakit sebabkan viru dengu masuk kedalam tubuh manusia gigitan nyamuk aed aegypti demam tifu penyakit timbul infeksi usu halu terkadang aliran darah disebabkan salmonella typhil ab sih masuk saluran pencernaan kurangnya kepekaan orang tua gejala penyakit orang tua mengalami kekahawatiran tersendiri gangguan kesehatan balita mempercayakannya pakar memperdulikan gangguan tingkat rendah kroni kemudahan pakar terkadang kelemahan jam praktek terbata banyaknya pasien menyebabkan antrian permasalahan muncullah penelitian sistem pakar mendiagnosa penyakit demam berdarah demam tifu metod dempster shafer dimana metod penalaran non monotoni mencari ketidak konsistenan akbiat penambahan pengurangan fakta merubah aturan penelitian didapatkan kesimpulan akurasi sistem 93,komputasi
deteksi tek prose mendeteksi tek gambar diikuti mengelilinginya kotak pembata persegi deteksi tek teknik berbasi gambar teknik berbasi frekuensi aplikasi membutuhkan deteksi tek gambar deteksi otomati ramburambu linta membantu system transportasi membantu orang tunanetra lainlain penelitian data dataset focus scene text gambar ukuran 640 kali 480 pixel format jpg metod mendeteksi tek gambar fast fourier transform fft penggunaan metod fast fourier transform bertujuan meminimalkan kebutuhan memori citra digit tingkat penurunan kualita citra digit ukuran filenya dikenakan prose kompresi metod fft hasil ratarata penelitian precis 044 recal 095 f1 score 055,pba
universita trunojoyo madura salah universita negeri diminati mahasiswa melanjutkan studi tahap sarjana kebanyakan mahasiswa beras kota mengen daerah universita trunojoyo madura seir bertambahnya mahasiswa pendatang menyebabkan kebutuhan rumah kost meningkat dibutuhkannya sistem rekomendasi rumah kost mempermudah mahasiswa menentukan pilihan sesuai kebutuhan sistem rekomendasi diusulkan penelitian metod kmean cluster mengelompokkan data kelompok berbeda metod kmean cluster sistem rekomendasi menyediakan sistem berbasi mobil didukung googl map mempermudah mahasiswa pendatang lokasi universita trunojoyo madura penelitan diharapkan merekomendasikan item mahasiswa item rumah kost paramet harga kost jeni kost kamar mandi kamar mandi kulka dapur tv kipa angina grati wifi grati listrik jarak kost universita trunojoyo madura berdasarkan hasil implementasi metod kmean cluster rekomendasi rumah kost diperoleh akurasi persentas pengujian systemp didapatkan 8167 persentas pengujian akurasiq didapatkan 7953 metod kmean cluster tingkat akurasi layak diaplikasikankata kunci rumah kost sistem rekomendasi kmean cluster mobil,komputasi
sistem rekomendasi sistem merekomendasikan item merekomendasikan film banyaknya informasi film internet kesulitan memilih film sesuai selera sistem rekomendasi film dibutuhkan masyarakat sistem rekomendasi membutuhkan data rate movielen pemilihan metod mempengaruhi keberhasilan sistem akurat sistem bagu metod popul collabor filter metod collabor filter tradision metod memiliki skalabilita mengatasinya metod cluster penelitian metod kmean cluster userbas collabor filter collabor filter userbas itembas collabor filter penelitian metod itembas akurat metod userbas collabor filter penelitian metod kmean cluster itembas collabor filter hasil uji coba metod penelitin akurat userbas itembas collabor filter presentas kenaikan akurasi metod ditel userbas 113 dibandingkan itembas collabor filter kenaikan akurasinya 168 metod ditel akurat dibandingkan metod gabungan user cluster userbas collabor filter kenaikan akurasi 27kata kunci film sistem rekomendasi item cluster itembas collabor filter,komputasi
kecerdasan anak terkadang disadari orang tua pemberian pola belajar sesuai bakat beban menjalankan pendidikan orang tua tipe kecerdasan anak mengembangkan bakat anak maksim penelitian metod simpl addit weight saw membantu menentukan tipe kecerdasan anak berdasarkan 8 multipl intellig dari howard gardner kecerdasan linguistik bahasa kecerdasan logika matematika kecerdasan visual spasial imajinasi kecerdasan music musik kecerdasan kinestik otak tubuh kecerdasan interperson pribadi kecerdasan intraperson intropeksi kecerdasan naturali alami hasil penelitian nilai akurasi 38 siswa te tipe kecerdasan metod saw 9210 penyebab hasil akurasi 100 konsistennya siswa te manual sistem te,komputasi
pulau madura terletak ujung timur pulau jawa memiliki kabupaten dimana kabupaten memiliki kulin kha menarik perhatian wisatawan mencicipi kulin pulau madura terbatasnya berkunjung kulin wisatawan membutuhkan rekomendasi kulin sesuai kriteria tujuan penelitian sistem rekomendasi kulin pulau madura cepat penelitian metod topsi metod dipilih sederhana mudah pahami kriteria penilaian harga variasi menu operasion jarak penyajian pembobotan penilaian mencukup angka 1 5 dimana angka 5 nilai terbesar hasil penelitian nilai uji akurasi metod topsi precis 11875 recal 625 uji kelayakan sistem rekomendasi kulin 82kata kunci kulin topsi sistem rekomendasi,komputasi
berita informasi berdasarkan fakta laporan kejadian berita dipublikasikan media cetak siaran internet mulut mulut kebutuhan informasi indonesia bentuk digit tek dokumen pengklasifikasian berita manual rentan kesalahan banyaknya berita diklasifikasikan berdasarkan kategorinya singkat editor mengalami kesulitan menimbulkan kesalahan pengkategoriannya editor membaca beritaberita diklasifikasikan pengklasifikasian berita otomati meminimalisir kesalahan pengkategorian efisien implementasi sistem klasifikasi berita olahraga berbahasa indonesia diselesaikan metod support vector machin tingkat akurasi 9572 berdasarkan nilai evaluasi f1score support vector machin menghasilkan nilai evaluasi 9572 nilai precis menghasilkan nilai evaluasi 9572 nilai recal menghasilkan nilai 9572hal penelitian model support vector machin menghasilkan ketepatan klasifikasi berita olahraga berbahasa indonesia baikkata kunci klasifikasi berita olahraga berbahasa indonesia support vector machin,pba
cabang olahraga sepak bola teni meja bulu tangki mengharuskan berita olahraga dikelompokkan sesuai cabangnya mengelompokkan berita olahraga memiliki kesamaan pengelompokkan metod metod menangani permasalah salah satunya kmean cluster kmean cluster metod pengelompokan dataset efisien metod memiliki permasalahan disaat penentuan pusat cluster hasil cluster kmean bergantung penentuan metod cosin similairti membantu kmean cluster pusat cluster penelitian pengelompokan berita olahraga berbahasa indonesia metod kmean cluster dimodifikasi cosin similar hasil didapatkan percobaan pusat cluster terbaik dihasilkan metod kmean perubahan bergantung penentuan pusat cluster modifikasi penentuan pusat cluster terbaik cenderung konstan 4 pusat cluster nilai akurasi ratarata 0895,pba
perpustakaan sama negeri 1 porong memiliki koleksi buku penunjang kegiatan belajar mengajar kegiatan meminjam buku siswa temanteman meminjam buku mata pelajaran referensi buku dipinjam mempermudah pencarian buku perpustakaan penelitian mengaplikasikan mengembangkan sistem pendukung keputusan informasi pengunjung perpustakaan rekomendasi buku dipinjam penelitian algoritma apriori rule rekomendasi hasil eksperimen algoritma apriori uji skenario disimpulkan nilai minimum support nilai minimum confid menghasilkan rule rule singkat hasil diperoleh hasil pengujian ketentuan nilai suppot 3 4 5 6 nilai confid 70 dapatkan respon 00200012 support 6 detik respon 000330021 detik support 5 respon 000340021 detik support 4 respon 00760038 detik support 3,komputasi
jagung salah tanaman jagung komodita pangan terbesar padi kebutuhan komodita jagung indonesia tercukupi mengimpor negara salah faktornya hama penyakit menyerang tanaman jagung menyebabkan rendahnya hasil panen jagung teknik pemrosesan citra digit diterapkan mendeteksi penyakit tanaman jagung metod fuzzi color histogram fch ekstraksi warna keunggulan metod sensitif noisi perbedaan cahaya ekstraksi fitur tekstur metod metod gray level runlength matrix glrlm data uji 3847 citra daun jagung hasil akurasi tertinggi metod fch 7395 metod glrlm 6917 penggabungan menghasilkan akurasi 8129,komputasi
pegawai aset organisasi penghargaan motivasi pegawai dibuatlah sistem rekomendasi kenaikan jabatan jabatan fungsion pengawa dina inspektorat kabupaten bangkalan sistem metod perhitungan ahpanalyt hierarchi process ahp menghasilkan rangk membandingkan kriteria alternatif calon kenaikan jabatan ahp metod perbandingan berpasangan kriteria pilihan perbandingan berpasangan pilihan permasalahan pengambilan keputusan ahp dikomposisikan kriteria altern pilihan hasil implementasi metod ahp rekomendasi kenaikan jenjang jabatan 4 kali uji rekomendasi hasil ratarata akurasi 8625 implementasi metod ahp rekomendasi kenaikan jabatan hasil rekomendasi,komputasi
belimb mani averhoa carambola l salah satupotensi hortikultura bersifat komersi berpeluang sumber pendapatan masyarakat masyarakat membudidayakan buah belimb buah belimb rentan organism pengganggu tanaman petani berpikir ulang utama buah belimb serangan hama lalat buah ulat buah memiliki gejala penanganan mengakibatkan dampak kegagalan panen mengakibatkan produksi buah belimb berkurang penelitian metod decis tree c45 metod decis tree c45 metod klasifikasi berdasarkan cabang pohon klasifikasi daun kela akurasi diperoleh sistem diagnosa penyakit buah belimb pengujian kfold cross valid membagi data 5 160 data train 40 data test diperoleh nilai ratarata akurasi metod confus matrix 995 hasil perhitungan ratarata fmeasur diperoleh nilai akurasi precis recal lalat buah 9962 ulat buah 9962 tingkat kelayakan pemodelan sistem diagnosa penyakit buah belimb diperoleh nilai ratarata akurasi 9457 melibatkan 6 responden kuesion 10,komputasi
badan amil zakat nasion bazna bojonegoro merupakansalah lembaga bertanggung menerima danmenyalurkan zakat kabupaten bojonegoro penentuan penerimazakat manual sesuai kriteria itumembuat pemilihan calon penerima zakat efektif waktuoleh sistem terkomputerisasi sistempendukung keputusan penentuan penerima zakat berdasarkankriteria kriteria penelitian adaempat kondisi rumah kondisi ekonomi kondisi fisik dantanggungan sistem dibangun penelitian menggukanmetod weight product metod weight product dipilih karenamampu menyeleksi alternatif terbaik alternatif dankeunggulannya teknik pembobotan penelitian denganmencari nilai bobot kriteria dilakukanperangkingan menghasilkan alternatif terbaik sistemtersebut diharapkan memudahkan badan amil zakat nasionalkabupaten bojonegoro menentukan priorita kelayakan penerimazakat hasil pengujian sistem menghasilkan tingkat akurasi tertinggisebesar 92 dibandingkan hasil pengolahan manual olehbadan amil zakat nasion bazna kabupaten bojonegorokata kunci penerima zakat sistem pendukung keputusan weightedproduct,komputasi
arrhytmia salah kelainan jantung ditandai ritm jantung normal cepat lambat mendiagnosa arrhytmia prosedur electroardiograf hasil perosedur electrocardiograf electrodiogram kenal ecg ecg dijadikan rujukan mendiagnosa arrhytmia data ecg memiliki ukuran data dibutuhkan prose analisa klasifikasi salah pendekatan memahami data ecg salah algoritma klasifikasi menangani data nave bay banyaknya fitur dimiliki data ecg hambatan tersendiri prose klasifikasi seleksi fitur mengurangi fitur relevan dataset penelitian memiliki tujuan pengaruh seleksi fitur performansi model klasifikasi naiv bay diagnos arrhytmia hasil penelitian nilai akurasi presisi recal fmeasur mengalami peningkatan menerapkan seleksi fitur dibuktikan nilai akurasi meningkat 4 presisi meningkat 013 nilai recal mengalami kenaikan 013 nilai fmeasur mengalami kenaikan 014 komputasi dibutuhkan 003 detik cepat performa tertinggi didapatkan klasifikasi 80 fitur dihasilkan akurasi 93 presisi recal 045 fmeasur 042 komputasi 010 detikkata kunci arrhytmia electrocardiogram ecg klasifikasinav bay seleksi fitur,komputasi
pengelolaan administrasi surat menyurat desa manual memperlambat kinerja instansi aplikasi teratasi mempermudah pengembangan surat menyurat administrasi surat menyurat aplikasi konsep hierarch model view control penerapan hmvc dipilih memiliki keuntungan pengembangan perangkat lunak mudah perbaikan penambahan pengurangan kode teknik modularisasi aplikasi pengembangan aplikasi administrasi pemerintahan konsep hierarch model view control berdasarkan permendagri no 47 2016 berdasarkan hasil uji coba aplikasi pengelolaan administrasi surat menyurat berbasi hmvc pengujian aplikasi kesimpulan pembuatan aplikasi membantu aparat desa prose pelayanan surat menyurat efisien efektif masyaratkat hasil pengujian kuesion 824 aplikasi tingkat akurasi diperoleh 819 akurat hasil kuision memiliki tingkat kepercayaan konsistensi baikkata kunci permendagri no47 2016 administrasi pemerintahan desa hierarch model view control hmvc,rpl
perusahaan menyeimbangan produksi gula sesuai permintaan pasar produksi gula melebihi permintaan pasar menyebabkan penumpukkan biaya pengeluaran melebihi bata produksi gula perusahaan memenuhi permintaan pasar mengurangi kesempatan perusahaan keuntungan sistem mempermudah prose peramalan produksi gula sistem dibangun perbandingan 2 metod metod singl exponenti smooth metod backpropag tujuan penelitian hasil akurasi terbaik metod singl exponenti smooth metod backpropag peramalan produksi gula metod singl exponenti smooth backpropag meramalkan produksi gula kedepan berdasarkan data produksi 5 hasil pengujian metod backpropag menghasilkan mse mape terkecil 5718781749 mape 1019593892 dibandingkan metod singl exponenti smooth mse 8360298943 mape 146412926 metod pele peramalan produksi gula metod backpropag,komputasi
bahan baku utama didalam perusahaan perusahaan industri bahan baku prose produksi diabaikan keberadaannya sudah budi jaya perusahaan makanan cemilan bahan baku utamanya buah salak lokasi perkebunan salak milik perusahaan danmenjadi sumber bahan baku dimana pohon berbuah musimnya pohon panenmenyebabkan perusahaan memb buah salak penyedia dimana perusahaan mengeluarkan modal memb bahan baku penelitian bertujuan mengendalikan bahan baku menerapkan metod econom order quantiti dimana metod membantu perusahaan memanajemen bahan baku salak metod singl exponenti smooth mendukung perhitungan eqonom order qunat berdasarkan hasil penelitian udbudi jaya dengen metod econom order quantiti menghasilkan kebutuhan bahan baku efisienpada 2014 perusahaan meminimalisir bahan baku salak 6622 kg 2015 3516 kg 2016 6283 kg 2017 5893 kg biaya pembelian bahan baku diminimalisir 2014 rp 1409618 2015 rp 2312449 2016 rp 2596150 2017 rp 2496757,komputasi
lemahnya keterampilan membaca menyebabkan minat belajar anak usia rendah salah meningkatkan minat belajar media pembelajaran menarik interaktif media pembelajaran mengarah media pembelajaran cetak buku majalah poster penerapan teknolog augment realiti dipilih menggabungkan dunia virtual dunia nyata real time menampilkan objek dimensi kerta menampilkan objek dimensi mengeluarkan suara pengalaman anak usia belajar berdasarkan hasil pengujian user experi murid dihasilkan aplikasi augment realiti fonik memiliki tingkat keberhasilan 80 hasil pengujian user experi guru orang tua dihasilkan aplikasi augment realiti fonik memiliki tingkat keberhasilan 77,rpl
sekolah futsal penyeleksian pemain muda berlatih futsal sekolah metod penyeleksian skill fisik konvension optimalnyapembinaan salah muncul pemilihan pemain sertakan kompetisibanyak laga kondisi fisik kemampuan oemain pelatih jitu potensi pemain sekolah menjuarai laga berdasarkan permasalahan diata sistem pendukung keputusan pemilihan pemain futsalberdasarkan hasil te pemain sistem kemampuan dasar pemain kemampuan dasar dipros metod smart hasil terbaik pemain sisten memiliki akurasi kesamaan mencapai 3125 pilihan pelatih sistem diharapkan memudahkan pelatih menentukan pemain terbaiknya mengoptimalkan kemampuannya,komputasi
abstrak pemerintahan desa kelurahan pemerintahan bertuga mengelola kewajiban melayani administrasi penduduk tingkat desa prose adminnistrasi penduduk desa larangan pamekasan madura berjalan manual prose pengajuan pendaftaran penduduk mengajukan surat keterangan dll terbilang sulit penduduk rumah petuga desa dipros sehari pengajuan penyediaan berka efektif sistem penyimpanan berka terbilang tradision menyimpan berka ordner penyimpanan berka digit salinan berka asli dikelola manual terstruktur efisien permasalahan mengimplementasikan metod model view control mvc prose membangun aplikasi berbasi web api disdukcapil mempermudah petuga desa data penduduk prose administrasi memasukkan nik harapan penelitian aplikasi pelayanan administrasi desa berbasi web mempermudah petuga desa pemprosesan administra diajuakan penduduk desa efektif efisien terstruktur kunci administrasi desa surat metod mvc framework laravel,rpl
penentuan posisi pemain tim basket salah kunci strategi permainan pelatih menentukan posisi pemain statistik pemain period terkadang menentukan pemain sepenuhnya obyektif dikembangkan sistem penunjang keputusan menentukan pemain posisi basket metod magiq multiattributt global infer of qualiti hasil pengujian sistem pendukung keputusan magiq multiattributt global infer of qualiti diimplementasikan sistem pemilihan posisi pemain memiliki akurasi 61 didapatkan hasil perbandingan hasil perhitungan sistem data rekomendasi pelatihkata kunci bola basket posisi pemain magiq,komputasi
abstrakkendaraan bermotor alat transportasi digemari kendaraan bermotor roda meningkat kesadaran masyarakat efisiennya sistem linta dampak empuh perjalanan dampak parah lumpuhnya lalulinta kotakota permasalahan penelitian deteksi letak plat nomor metod harri corner segmentasi karakt plat nomor otsu threshold salah upaya menerapkan sistem linta cerda data uji 100 citra kendraan bermotor hasil deteksi letak plat nomor harri corner 90 segmentasi karakt plat nomor metod otsu threshold hasil akurasi 8414 memiliki akurasi opsi menghindari lumpuhnya linta pintu masuk tolkata kunci deteksi letak plat nomor harri corner segmentasi karakt otsu threshold,komputasi
candi panataran diken salah candi hindu tertua indonesia memiliki sejarah dijadikan media pembelajaran minimnya informasi area wisata candi panataran pengunjung memanfaatkan berswafoto mengerti disana dibutuhkan aplikasi memperkenalkan candi panataran sejarah fungsi letak cerita pengintegrasian visual candi dunia virtual metod situat learn menghasilkan aplikasi virtual realiti mensimulasikan candi panataran berbasi android pengguna merasakan sensasi nyata menjelajah candi panataran metod situat learn desain informasi ditampilkan penjelajahan candi situat learn dipilih efektivita membangun aplikasi virtual realiti prosentas 807 aplikasi virtual realiti candi panataran efektif pembelajaran sejarah candi panataran buktikan prosentas hasil pengujian user experinc 798 pengujian heurist nilai prosentas 80 uji heurist khusu dina pariwisata budaya pemuda olahraga prosentas 72 aplikasi dijadikan media promosi candi panatarankata kunci virtual realiti situat learn candi panataran,rpl
pengelolaan data penelitian lppm manual prose pengambilan form biodata penel penyetoran berka penelitian manual dibutuhkan aplikasi mengatasi permasalahan aplikasi dikembangkan model unifi process framework codeignit unifi process salah softwar develop process dikembangkan ivar jacobson gradi booch jame rumbaugh hasil dibangunnya aplikasi prose pengelolaan data penelitian dikelola mudah efektif,rpl
madura salah pulau terletak provinsi jawa timur memiliki 4 kabupaten bangkalan sampang pamekasan sumenep kabupaten daerah madura memiliki potensi wisata dikunjungi permasalahan dihadapi sistem mewadahi potensi wisata madura wisatawan kesulitan informasi wisata resmi objek wisata ruang lingkup madura sistem pendukung keputusan pemilihan objek wisata madura salah kemudahan calon wisatawan memilih objek wisata madura sesuai kriteria banyaknya pengunjung berkaitan tujuan penelitian menerapkan metod logika fuzzi model pendukung keputusan pemilihan daftar objek wisata madura fuzzi metod bentuk model pendukung keputusan dimana peralatan utamanya hirarki fungsion input utamanya kriteria telang ditentukan hasil diharapkan membantu mempermudah calon wisatawan mengambil keputusan memilih objek wisata madura berdasarkan hasil penelitian menghasilkan tingkat akurasi 100,komputasi
peningkatan pembinaan permainan bola voli ditingkat daerah menghasilkan skor tertinggi usaha mencapai prestasi olahraga permainan bola voli pemilihan pemain manual memakan kesalahan penilaian berdampak buruk tim tim bola voli pelatih memilih pemain bola voli terbaik tim tuga pelatih bola voli klub mutiara kabupaten sampang kesulitan memilih pemain bola voli junior 1214 berdasarkan permasalahan te sistem pendukung keputusan pelatih mudah pemain berbakat olahraga bola voli sistem pendukung keputusan metod smart menghasil terkait pemilihan pemain bola voliberdasarkan penelitian sistem memudahkan pelatih te calon pemain voli hasil pengujian system terpilih 10 pemain sesuai standar berlaku penggunaan metod smart memiliki akurasi kesamaan mencapai 70 pemilihan pemain bola voli manual keyword pemilihan pemain bola voli junior 12 14 simpl multi attribut rate techniqu smart sistem pendukung keputusan,komputasi
museum penataran bernama museum blitar museum blitar museum arti balai penyelamatbendabenda purbakala kabupaten blitar perkembangan teknolog informasi dunia tingkat pertumbuhan pesat mengakibatkan masyarakat berkurang mengunjungi museum permasalahan dibutuhkan gagasan terbaru kesan mempelajari sejarah museum salah teknolog meningkat teknolog augment realiti teknolog augment realityadalah metod pelacakan ar marker buatan aplikasi augment realiti museum penataran blitar efisien membantu edukasi tour guid hasil pengujian indik indik match between system and the real world91 visibl of system status85 hasil 2 pengujian pengujian heurist nilai prosentas 86 pengujian user experiencememiliki nilai prosentas 82 kategori,komputasi
syarat kendaran bermotor beroperasi kota bangkalan lulu uji kir prose uji kir mesin uji kir pencatatan hasil uji kir manual memiliki kelemahan prose penentuan laik tidaknya kendaraan membutuhkan terkomputerisasi mengatasi permasalahan dibuatlah aplikasi menentukan kelayakan operasion kendaraan bermotor dishub bangkalan menerapkan konsep mvc model view control hasil penelitian penerapan konsep mvc aplikasi pengelolaan data pengujian kendaraan dinilai berdasarkan hasil perhitungan kuision 3 jeni responden disimpulkan ratarata presentas ketercapaian sistem 9876 sesuai 121 sesuai,rpl
